age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,251,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,408,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,287,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,322,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,216,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,366,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,210,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,288,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,168,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,132,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,209,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,410,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,177,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,580,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,127,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,357,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,175,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,300,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,136,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,189,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,213,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,238,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,18,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,730,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,181,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,79,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,142,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,389,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,702,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,151,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,211,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
51,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,232,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
28,nan,nan,nan,nan,nan,nan,nan,nan,nan,408,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,370,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,179,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,181,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,361,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,350,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,150,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,332,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
54,nan,nan,nan,nan,nan,nan,nan,nan,nan,611,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,58,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,151,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,89,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,152,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,611,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,463,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,962,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,4,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
51,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,92,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,143,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,189,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,75,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,189,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,935,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
60,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,225,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,286,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,206,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,98,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,446,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,742,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,122,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,362,4,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,357,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
59,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,267,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,248,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,215,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,209,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,205,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,261,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,83,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
54,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,214,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,358,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,453,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,364,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,136,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,173,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,241,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
54,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,148,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,230,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,199,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
54,nan,nan,nan,nan,nan,nan,nan,nan,nan,196,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,4,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
26,nan,nan,nan,nan,nan,nan,nan,nan,nan,231,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,316,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,240,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,669,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,425,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,174,5,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,5,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,313,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,135,4,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,152,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,402,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,221,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,213,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,144,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,158,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,220,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,325,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,254,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,503,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,680,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,421,4,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,130,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,174,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,113,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,195,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,347,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,208,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,404,4,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,396,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,98,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,229,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,350,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,379,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,168,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,190,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,158,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,210,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,306,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,64,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,218,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,77,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,54,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,344,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
22,nan,nan,nan,nan,nan,nan,nan,nan,nan,195,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,202,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,286,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,278,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,189,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,83,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,18,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,184,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,235,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,290,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,133,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
59,nan,nan,nan,nan,nan,nan,nan,nan,nan,318,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
59,nan,nan,nan,nan,nan,nan,nan,nan,nan,437,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,402,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,501,4,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
28,nan,nan,nan,nan,nan,nan,nan,nan,nan,1201,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,1030,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
59,nan,nan,nan,nan,nan,nan,nan,nan,nan,253,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,149,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,144,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,243,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,769,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,135,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,231,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,442,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,199,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,455,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,152,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,424,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,43,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,154,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,393,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,203,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,140,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,326,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,483,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,259,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,227,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,673,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
51,nan,nan,nan,nan,nan,nan,nan,nan,nan,180,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,90,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,505,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,245,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,186,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,208,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,623,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,180,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,496,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,2,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,342,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,225,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,185,3,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,276,1,999,0,nan,1.1,93.994,-36.4,4.857,5191.0,nan
